MI_PRINX,offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,MinOfibr_code,dispo_code,MaxOfnum_victims,Shift,Avg Day,loc_type,UC2 Literal,neighborhood,npu,x,y
8159646,172242529,08/12/2017,08/12/2017,20:00:00,08/12/2017,23:55:00,203,,,1530 ELLSWORTH INDUSTRIAL BLVD NW,0640,2305,,2,Eve,Sat,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.427890000000005,33.796860000000002
8159647,172248028,08/12/2017,08/11/2017,21:15:00,08/11/2017,21:30:00,703,,,9700 SPINE RD,0670,2308,,1,Eve,Fri,1,LARCENY-NON VEHICLE,,,-84.436549999999997,33.63814
8159648,172248033,08/12/2017,08/09/2017,18:00:00,08/09/2017,18:30:00,703,,,11700 SPINE RD,0690,2399,,1,Eve,Wed,,LARCENY-NON VEHICLE,,,-84.429320000000004,33.640650000000001
8159509,172230266,08/11/2017,08/11/2017,02:00:00,08/11/2017,02:30:00,411,,,3160 GREENBRIAR PKWY SW,0710,2404A,,1,Morn,Fri,23,AUTO THEFT,Greenbriar,R,-84.496849999999995,33.685929999999999
8159510,172230277,08/11/2017,08/10/2017,23:30:00,08/11/2017,02:19:00,312,2,11,40 MOUNT ZION RD SW,0640,2305,,1,Morn,Fri,20,LARCENY-FROM VEHICLE,Glenrose Heights,Z,-84.3904,33.672719999999998
8159511,172230612,08/11/2017,08/10/2017,22:00:00,08/11/2017,06:00:00,201,,,985 MOORES MILL RD NW,0640,2305,,1,Morn,Fri,20,LARCENY-FROM VEHICLE,,C,-84.41968,33.838439999999999
8159512,172230643,08/11/2017,08/10/2017,20:00:00,08/11/2017,06:30:00,203,,,1133 HUFF RD NW,0640,2305,,1,Morn,Fri,,LARCENY-FROM VEHICLE,Blandtown,D,-84.425569999999993,33.78978
8159513,172230663,08/11/2017,08/10/2017,15:00:00,08/11/2017,06:30:00,103,,1264,820 W MARIETTA ST NW,0640,2305,,1,Eve,Thu,26,LARCENY-FROM VEHICLE,English Avenue,L,-84.415539999999993,33.780450000000002
8159514,172230806,08/11/2017,08/11/2017,08:00:00,08/11/2017,08:16:00,107,,,1776 MADRONA ST NW,0640,2305,,1,Day,Fri,18,LARCENY-FROM VEHICLE,Grove Park,J,-84.444890000000001,33.770359999999997
8159515,172230838,08/11/2017,08/11/2017,08:20:00,08/11/2017,08:26:00,603,,A204,333 ANGIER AVE NE,0410,1314,10,2,Day,Fri,20,AGG ASSAULT,Old Fourth Ward,M,-84.376620000000003,33.766849999999998
8159516,172230855,08/11/2017,08/11/2017,08:20:00,08/11/2017,08:32:00,605,,,520 BOULEVARD SE,0630,2303,,1,Day,Fri,9,LARCENY-NON VEHICLE,Grant Park,W,-84.367639999999994,33.740699999999997
8159517,172230868,08/11/2017,08/10/2017,20:00:00,08/11/2017,08:15:00,503,,A-1,177 12TH ST NE,0730,2434,,1,Morn,Fri,,AUTO THEFT,Midtown,E,-84.38158,33.784210000000002
8159518,172230871,08/11/2017,08/11/2017,08:30:00,08/11/2017,08:50:00,401,,,507 JOSEPH E LOWERY BLVD SW,0680,2307,,1,Day,Fri,,LARCENY-NON VEHICLE,West End,T,-84.418090000000007,33.740969999999997
8159519,172230891,08/11/2017,08/11/2017,01:00:00,08/11/2017,08:49:00,311,,1F,532 CLEVELAND AVE SW,0710,2404A,,1,Morn,Fri,18,AUTO THEFT,Hammond Park,X,-84.405900000000003,33.681159999999998
8159520,172230893,08/11/2017,08/10/2017,19:00:00,08/11/2017,08:49:00,205,,A-3,115 PEACHTREE MEMORIAL DR NW,0640,2305,,1,Morn,Fri,18,LARCENY-FROM VEHICLE,,C,-84.393360000000001,33.817390000000003
8159521,172231116,08/11/2017,08/09/2017,00:00:00,08/11/2017,00:00:00,506,,,650 PONCE DE LEON AVE NE @WHOLE FOODS - PONCE,0670,2308,,1,Unk,Unk,99,LARCENY-NON VEHICLE,Midtown,E,-84.365610000000004,33.77469
8159522,172231188,08/11/2017,08/09/2017,23:00:00,08/11/2017,10:49:00,306,,,1516 MURPHY AVE SW,0710,2404,,1,Unk,Unk,13,AUTO THEFT,Sylvan Hills,X,-84.425610000000006,33.71358
8159523,172231222,08/11/2017,08/11/2017,10:45:00,08/11/2017,11:00:00,213,,,570 MONTGOMERY FERRY RD NE,0640,2305,,1,Day,Fri,18,LARCENY-FROM VEHICLE,Piedmont Heights,F,-84.368939999999995,33.80321
8159524,172231226,08/11/2017,08/11/2017,10:30:00,08/11/2017,10:45:00,503,,,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,0630,2303,10,1,Day,Fri,12,LARCENY-NON VEHICLE,Midtown,E,-84.387469999999993,33.780140000000003
8159525,172231229,08/11/2017,08/11/2017,11:03:00,08/11/2017,11:03:00,106,,,1167 JOSEPH E BOONE BLVD NW,0410,1314,10,1,Day,Fri,18,AGG ASSAULT,Bankhead,K,-84.425650000000005,33.763779999999997
8159526,172231231,08/11/2017,08/11/2017,08:00:00,08/11/2017,10:00:00,207,,,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,0690,2399,,1,Day,Fri,28,LARCENY-NON VEHICLE,,E,-84.395830000000004,33.810000000000002
8159527,172231242,08/11/2017,08/10/2017,16:00:00,08/11/2017,10:45:00,414,,3306,3725 PRINCETON LAKES PKWY SW,0650,2304,,1,Unk,Fri,26,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.508769999999998,33.657769999999999
8159528,172231378,08/11/2017,08/10/2017,23:30:00,08/11/2017,05:30:00,313,,,3510 ZIP INDUSTRIAL BLVD SE,0690,2399,,1,Morn,Fri,5,LARCENY-NON VEHICLE,Blair Villa/Poole Creek,Z,-84.382279999999994,33.659829999999999
8159529,172231391,08/11/2017,08/11/2017,11:50:00,08/11/2017,12:01:00,307,,,1723 LAKEWOOD AVE SE,0630,2303,,1,Day,Fri,24,LARCENY-NON VEHICLE,Lakewood Heights,Y,-84.380309999999994,33.706780000000002
8159530,172231405,08/11/2017,07/01/2017,00:00:00,08/11/2017,00:00:00,501,,,921 HOWELL MILL RD NW,0670,2308,,1,Unk,Unk,99,LARCENY-NON VEHICLE,Home Park,E,-84.410150000000002,33.780160000000002
8159531,172231432,08/11/2017,08/11/2017,12:14:00,08/11/2017,12:14:00,212,,,1865 CHESHIRE BRIDGE RD NE,0690,2399,,1,Day,Fri,18,LARCENY-NON VEHICLE,Morningside/Lenox Park,F,-84.361660000000001,33.809359999999998
8159532,172231438,08/11/2017,08/11/2017,11:30:00,08/11/2017,12:15:00,211,,,2539 PIEDMONT RD NE,0630,2303,,1,Day,Fri,5,LARCENY-NON VEHICLE,Piedmont Heights,F,-84.369739999999993,33.798189999999998
8159533,172231459,08/11/2017,08/10/2017,10:00:00,08/10/2017,11:00:00,106,,,428 TAZOR ST,0690,2399,20,0,Day,Thu,,LARCENY-NON VEHICLE,Bankhead,K,-84.421300000000002,33.766399999999997
8159534,172231487,08/11/2017,08/11/2017,12:10:00,08/11/2017,12:15:00,501,,1,450 16TH ST NW,0640,2305,,1,Day,Fri,13,LARCENY-FROM VEHICLE,Home Park,E,-84.403440000000003,33.788519999999998
8159535,172231522,08/11/2017,08/11/2017,12:00:00,08/11/2017,12:45:00,609,,,1217 CAROLINE ST NE,0630,2303,10,1,Day,Fri,8,LARCENY-NON VEHICLE,Edgewood,O,-84.348749999999995,33.757860000000001
8159536,172231537,08/11/2017,08/11/2017,11:30:00,08/11/2017,12:00:00,401,,,835 OAK ST SW,0650,2304,,1,Day,Fri,,LARCENY-FROM VEHICLE,West End,T,-84.414959999999994,33.741
8159537,172231614,08/11/2017,08/11/2017,13:29:00,08/11/2017,13:33:00,508,,,366 WILLIAMS ST NW,0640,2305,,1,Day,Fri,18,LARCENY-FROM VEHICLE,Downtown,M,-84.390479999999997,33.764569999999999
8159538,172231628,08/11/2017,08/11/2017,13:15:00,08/11/2017,13:40:00,308,,,1080 KIPLING ST SE,0430,1315,10,2,Day,Fri,20,AGG ASSAULT,Thomasville Heights,Z,-84.351230000000001,33.701970000000003
8159539,172231636,08/11/2017,08/11/2017,13:15:00,08/11/2017,13:40:00,206,,,3157 PEACHTREE RD NE,0630,2303,,1,Day,Fri,8,LARCENY-NON VEHICLE,Buckhead Village,B,-84.376689999999996,33.840119999999999
8159540,172231653,08/11/2017,08/11/2017,01:30:00,08/11/2017,01:45:00,512,,,234 MEMORIAL DRIVE SW,0670,2308,20,1,Morn,Fri,,LARCENY-NON VEHICLE,Downtown,M,-84.395359999999997,33.746499999999997
8159541,172231694,08/11/2017,08/10/2017,22:00:00,08/11/2017,13:00:00,605,,,646 AUGUSTA PL SE,0660,2317,,2,Morn,Fri,20,LARCENY-NON VEHICLE,Grant Park,W,-84.374269999999996,33.735500000000002
8159542,172231731,08/11/2017,08/11/2017,12:30:00,08/11/2017,14:20:00,210,,,3535 PEACHTREE ROAD,0670,2308,,1,Day,Fri,18,LARCENY-NON VEHICLE,Lenox,B,-84.359499999999997,33.851819999999996
8159543,172231774,08/11/2017,08/09/2017,15:00:00,08/09/2017,15:20:00,510,,,133 PEACHTREE ST NE,0660,2317,,1,Eve,Wed,,LARCENY-NON VEHICLE,Downtown,M,-84.386700000000005,33.757570000000001
8159544,172231788,08/11/2017,07/06/2017,17:05:00,08/11/2017,15:01:00,207,,,1450 HOWELL MILL RD NW,0690,2399,,1,Unk,Unk,19,LARCENY-NON VEHICLE,Underwood Hills,D,-84.415419999999997,33.794469999999997
8159545,172231803,08/11/2017,08/11/2017,15:06:00,08/11/2017,15:06:00,204,,,1801 HOWELL MILL RD NW,0630,2303,10,1,Eve,Fri,,LARCENY-NON VEHICLE,Berkeley Park,D,-84.412779999999998,33.803879999999999
8159546,172231845,08/11/2017,08/11/2017,14:00:00,08/11/2017,15:30:00,208,,,3340 PEACHTREE RD NE @TOWER PLACE,0640,2305,,1,Day,Fri,18,LARCENY-FROM VEHICLE,North Buckhead,B,-84.370890000000003,33.847430000000003
8159547,172231849,08/11/2017,08/05/2017,19:45:00,08/05/2017,21:30:00,508,,,119 TED TURNER DR NW,0710,2404,,1,Eve,Sat,18,AUTO THEFT,Downtown,M,-84.391310000000004,33.757820000000002
8159548,172231901,08/11/2017,08/11/2017,15:45:00,08/11/2017,15:50:00,107,,,452 HOLLY ST NW,0311,1204,10,1,Eve,Fri,13,ROBBERY-PEDESTRIAN,Grove Park,J,-84.437870000000004,33.767560000000003
8159549,172231921,08/11/2017,08/11/2017,16:30:00,08/11/2017,16:30:00,301,,,1401 FAIRBANKS ST SW,0650,2304,,1,Eve,Fri,20,LARCENY-FROM VEHICLE,Capitol View,X,-84.415310000000005,33.716610000000003
8159550,172231953,08/11/2017,08/11/2017,15:25:00,08/11/2017,16:11:00,414,,,3660 CAMP CREEK PARKWAY SW,0640,2305,,1,Eve,Fri,18,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.507869999999997,33.654859999999999
8159551,172231979,08/11/2017,08/11/2017,16:00:00,08/11/2017,17:00:00,211,,,631 MIAMI CIR NE,0430,1315,,1,Eve,Fri,24,AGG ASSAULT,Lindbergh/Morosgo,B,-84.365849999999995,33.828589999999998
8159552,172232021,08/11/2017,08/11/2017,07:45:00,08/11/2017,16:38:00,109,,,2473 BAKER RD NW,0511,2202,,1,Day,Fri,20,BURGLARY-RESIDENCE,Center Hill,J,-84.467759999999998,33.769829999999999
8159553,172232033,08/11/2017,08/11/2017,16:41:00,08/11/2017,16:41:00,102,,,305 JOSEPH E LOWERY BLVD NW,0630,2303,,1,Eve,Fri,7,LARCENY-NON VEHICLE,Vine City,L,-84.417360000000002,33.762999999999998
8159554,172232076,08/11/2017,08/11/2017,09:45:00,08/11/2017,14:41:00,502,,,1184 SPRING ST NW,0690,2399,,1,Day,Fri,23,LARCENY-NON VEHICLE,Midtown,E,-84.389589999999998,33.786969999999997
8159555,172232123,08/11/2017,08/11/2017,16:45:00,08/11/2017,17:00:00,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,0630,2303,10,1,Eve,Fri,24,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001
8159556,172232170,08/11/2017,08/11/2017,17:20:00,08/11/2017,17:31:00,609,,,1275 CAROLINE ST NE,0630,2303,10,1,Eve,Fri,8,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001
8159557,172232175,08/11/2017,08/11/2017,09:00:00,08/11/2017,17:00:00,402,,E2,1250 DONNELLY AVE SW,0670,2308,,1,Day,Fri,26,LARCENY-NON VEHICLE,West End,T,-84.428560000000004,33.733930000000001
8159558,172232224,08/11/2017,08/11/2017,17:51:00,08/11/2017,19:30:00,211,,AB,2345 PEACHTREE RD NE,0630,2303,,1,Eve,Fri,8,LARCENY-NON VEHICLE,Peachtree Hills,B,-84.38861,33.818779999999997
8159559,172232241,08/11/2017,08/11/2017,04:00:00,08/11/2017,07:00:00,507,,11,450 STONEWALL ST SW,0640,2305,,1,Morn,Fri,,LARCENY-FROM VEHICLE,Castleberry Hill,M,-84.40249,33.749540000000003
8159560,172232284,08/11/2017,08/11/2017,15:40:00,08/11/2017,18:20:00,404,,,1631 WESTHAVEN DR SW,0640,2305,,1,Eve,Fri,13,LARCENY-FROM VEHICLE,Cascade Avenue/Road,S,-84.440929999999994,33.732860000000002
8159561,172232379,08/11/2017,08/11/2017,16:30:00,08/11/2017,16:35:00,603,,,689 BOULEVARD NE,0630,2303,10,1,Eve,Fri,,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.370490000000004,33.773510000000002
8159562,172232440,08/11/2017,08/11/2017,12:15:00,08/11/2017,17:30:00,206,,,550 PHARR RD NE,0640,2305,,1,Day,Fri,,LARCENY-FROM VEHICLE,Buckhead Village,B,-84.370059999999995,33.837429999999998
8159563,172232476,08/11/2017,08/11/2017,19:28:00,08/11/2017,19:32:00,111,,6B,2980 DELMAR LN NW,0430,1315,,1,Eve,Fri,20,AGG ASSAULT,,I,-84.484809999999996,33.75517
8159564,172232526,08/11/2017,08/11/2017,19:53:00,08/11/2017,19:53:00,405,,,3050 MARTIN L KING JR DR SW,0640,2305,,1,Eve,Fri,18,LARCENY-FROM VEHICLE,Harland Terrace,I,-84.485699999999994,33.75177
8159565,172232555,08/11/2017,08/11/2017,01:00:00,08/11/2017,12:00:00,501,,,1016 HOWELL MILL RD NW,0730,2434,,2,Morn,Fri,,AUTO THEFT,Home Park,E,-84.412440000000004,33.781829999999999
8159566,172232578,08/11/2017,08/11/2017,00:00:00,08/11/2017,07:00:00,407,,,3691 MANOR CT SW,0640,2305,,1,Morn,Fri,20,LARCENY-FROM VEHICLE,Fairburn Mays,H,-84.510919999999999,33.73207
8159567,172232594,08/11/2017,08/11/2017,15:30:00,08/11/2017,21:00:00,208,,,3405 PIEDMONT RD NE,0640,2305,,1,Eve,Fri,18,LARCENY-FROM VEHICLE,North Buckhead,B,-84.372720000000001,33.84825
8159568,172232604,08/11/2017,08/05/2017,21:00:00,08/11/2017,20:50:00,301,,,645 SHELTON AVE SW,0640,2305,,1,Unk,Unk,13,LARCENY-FROM VEHICLE,Adair Park,V,-84.40898,33.734949999999998
8159569,172232694,08/11/2017,08/11/2017,21:15:00,08/11/2017,21:33:00,108,,,98 ANDERSON AVE NW @APS KIPP COLLEGIATE,0640,2305,,3,Eve,Fri,99,LARCENY-FROM VEHICLE,Dixie Hills,J,-84.451139999999995,33.756329999999998
8159570,172232710,08/11/2017,08/11/2017,21:20:00,08/11/2017,21:35:00,406,,,2163 WORTHEM AVE SW,0410,1314,,1,Eve,Fri,,AGG ASSAULT,Cascade Avenue/Road,S,-84.461389999999994,33.72589
8159571,172232782,08/11/2017,08/11/2017,12:00:00,08/11/2017,22:28:00,108,,,242 ANDERSON AVE NW,0511,2202,,1,Eve,Fri,20,BURGLARY-RESIDENCE,Dixie Hills,J,-84.451059999999998,33.761330000000001
8159572,172232785,08/11/2017,08/11/2017,18:00:00,08/11/2017,22:30:00,304,,,70 POPE ST SW,0710,2404,,1,Eve,Fri,20,AUTO THEFT,Peoplestown,V,-84.390230000000003,33.725700000000003
8159573,172232799,08/11/2017,08/11/2017,16:00:00,08/11/2017,22:10:00,403,,,1373 BYRERE TER SW,0521,2204,20,2,Eve,Fri,20,BURGLARY-RESIDENCE,Venetian Hills,S,-84.431790000000007,33.717559999999999
8159574,172232812,08/11/2017,08/11/2017,22:15:00,08/11/2017,22:20:00,507,,,74 NORTHSIDE DR SW,0410,1314,,1,Eve,Fri,23,AGG ASSAULT,Castleberry Hill,M,-84.402730000000005,33.752270000000003
8159575,172232816,08/11/2017,08/11/2017,22:47:00,08/12/2017,22:48:00,611,,,202 CANDLER RD SE,0710,2404,,1,Unk,Sat,23,AUTO THEFT,East Lake,O,-84.291529999999995,33.747540000000001
8159576,172232935,08/11/2017,08/11/2017,21:00:00,08/11/2017,23:00:00,510,,614,171 AUBURN AVE NE,0640,2305,,1,Eve,Fri,18,LARCENY-FROM VEHICLE,Downtown,M,-84.38185,33.755459999999999
8159423,172220001,08/10/2017,08/10/2017,00:05:00,08/10/2017,00:05:00,411,,,3040 HEADLAND DR,0710,2404,,1,Morn,Thu,23,AUTO THEFT,Greenbriar,R,-84.489069999999998,33.689610000000002
8159424,172220022,08/10/2017,08/09/2017,20:30:00,08/10/2017,00:09:00,204,,,184 AMHERST PL NW,0640,2305,,1,Eve,Wed,18,LARCENY-FROM VEHICLE,Cross Creek,C,-84.427199999999999,33.819670000000002
8159425,172220066,08/10/2017,08/10/2017,00:24:00,08/10/2017,00:50:00,407,,,742 CRESTWELL CIR SW,0430,1315,,1,Morn,Thu,26,AGG ASSAULT,Mays,H,-84.503910000000005,33.744669999999999
8159426,172220111,08/10/2017,08/10/2017,00:05:00,08/10/2017,00:45:00,411,,R-6,3200 STONE RD SW,0710,2404,,1,Morn,Thu,20,AUTO THEFT,Greenbriar,R,-84.494029999999995,33.669699999999999
8159427,172220143,08/10/2017,08/09/2017,23:30:00,08/10/2017,00:56:00,201,,,2325 MARIETTA BLVD NW,0640,2305,,1,Morn,Thu,23,LARCENY-FROM VEHICLE,,C,-84.452740000000006,33.820650000000001
8159428,172220165,08/10/2017,08/09/2017,23:00:00,08/10/2017,01:00:00,313,,,2800 JONESBORO RD SE,0511,2202,,1,Morn,Thu,20,BURGLARY-RESIDENCE,South River Gardens,Z,-84.369259999999997,33.677700000000002
8159429,172220168,08/10/2017,08/10/2017,00:50:00,08/10/2017,01:00:00,410,,224,2139 DERBY DR,0410,1314,,1,Morn,Thu,13,AGG ASSAULT,Campbellton Road,R,-84.458100000000002,33.702210000000001
8159430,172220178,08/10/2017,08/09/2017,01:00:00,08/09/2017,01:00:00,204,,,1235 CHATTAHOOCHEE AVE NW,0640,2305,,1,Morn,Wed,18,LARCENY-FROM VEHICLE,Underwood Hills,D,-84.428520000000006,33.802880000000002
8159431,172220399,08/10/2017,08/10/2017,03:30:00,08/10/2017,03:31:00,105,,,1218 JOSEPH E BOONE BLVD NW,0630,2303,10,1,Morn,Thu,17,LARCENY-NON VEHICLE,Hunter Hills,K,-84.427480000000003,33.763240000000003
8159432,172220524,08/10/2017,08/10/2017,04:50:00,08/10/2017,05:05:00,312,,,85 MOUNT ZION RD SW @HIGHBURY COURT APTS,0512,2203,,1,Morn,Thu,5,BURGLARY-NONRES,Glenrose Heights,Z,-84.391130000000004,33.673879999999997
8159433,172220544,08/10/2017,08/09/2017,22:00:00,08/10/2017,05:30:00,605,,103,42 RAWSON ST SE,0710,2404,,1,Morn,Thu,26,AUTO THEFT,Capitol Gateway,V,-84.386039999999994,33.74447
8159434,172220547,08/10/2017,08/10/2017,05:10:00,08/10/2017,05:20:00,604,,,349 DECATUR ST SE,0670,2308,,1,Morn,Thu,7,LARCENY-NON VEHICLE,Sweet Auburn,M,-84.37706,33.749929999999999
8159435,172220630,08/10/2017,08/09/2017,21:30:00,08/10/2017,06:30:00,413,,,4728 CAMPBELLTON RD SW,0650,2304,,1,Morn,Thu,99,LARCENY-FROM VEHICLE,Arlington Estates,P,-84.543459999999996,33.69585
8159436,172220636,08/10/2017,08/09/2017,07:00:00,08/10/2017,07:07:00,509,,,121 LINDEN AVE NE,0680,2307,,1,Unk,Wed,18,LARCENY-NON VEHICLE,Downtown,M,-84.383219999999994,33.76952
8159437,172220640,08/10/2017,08/01/2017,09:00:00,08/10/2017,00:00:00,103,,2407,370 NORTHSIDE DR NW,0511,2202,,1,Unk,Unk,26,BURGLARY-RESIDENCE,English Avenue,L,-84.404200000000003,33.765070000000001
8159438,172220695,08/10/2017,08/09/2017,19:00:00,08/10/2017,07:00:00,414,,,3833 PRINCETON LAKES CT SW,0640,2305,,1,Morn,Thu,14,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.513090000000005,33.657380000000003
8159439,172220696,08/10/2017,08/09/2017,20:00:00,08/10/2017,07:30:00,507,,403,326 NELSON ST SW,0710,2404,,1,Morn,Thu,13,AUTO THEFT,Castleberry Hill,M,-84.398399999999995,33.751489999999997
8159440,172220699,08/10/2017,08/09/2017,16:30:00,08/10/2017,07:45:00,608,,,14 LULLWATER PL NE,0640,2305,,1,Morn,Thu,18,LARCENY-FROM VEHICLE,Druid Hills,N,-84.337800000000001,33.774329999999999
8159441,172220736,08/10/2017,08/09/2017,11:00:00,08/10/2017,07:55:00,505,,,737 MYRTLE STREET,0640,2305,,7,Unk,Wed,13,LARCENY-FROM VEHICLE,Midtown,E,-84.379720000000006,33.774729999999998
8159442,172220758,08/10/2017,08/09/2017,23:00:00,08/10/2017,08:15:00,501,,,949 WATKINS ST NW,0640,2305,,2,Morn,Thu,13,LARCENY-FROM VEHICLE,Home Park,E,-84.409049999999993,33.780880000000003
8159443,172220765,08/10/2017,06/28/2017,14:37:00,08/10/2017,08:11:00,103,,,400 PAINES AVE NW,0650,2304,,1,Unk,Unk,13,LARCENY-FROM VEHICLE,English Avenue,L,-84.414929999999998,33.765590000000003
8159444,172220836,08/10/2017,08/10/2017,08:00:00,08/10/2017,08:30:00,303,,,634 NORTHSIDE DR SW,0630,2303,10,1,Day,Thu,23,LARCENY-NON VEHICLE,Pittsburgh,V,-84.408069999999995,33.73995
8159445,172220912,08/10/2017,08/10/2017,02:00:00,08/10/2017,03:00:00,409,,,3130 CAMPBELLTON RD SW,0512,2203,,1,Morn,Thu,99,BURGLARY-NONRES,Southwest,R,-84.49145,33.691670000000002
8159446,172220935,08/10/2017,08/09/2017,15:00:00,08/10/2017,09:25:00,412,,,2326 SANDHILL PL SW,0640,2305,,1,Unk,Thu,20,LARCENY-FROM VEHICLE,Sandlewood Estates,P,-84.541719999999998,33.700989999999997
8159447,172220947,08/10/2017,08/10/2017,01:30:00,08/10/2017,09:00:00,411,,1112,3260 VERDANT DR SW,0640,2305,,1,Morn,Thu,18,LARCENY-FROM VEHICLE,Greenbriar,R,-84.495850000000004,33.683480000000003
8159448,172220950,08/10/2017,08/09/2017,23:00:00,08/10/2017,09:30:00,404,,,833 CASCADE AVE SW,0512,2203,,1,Morn,Thu,,BURGLARY-NONRES,Cascade Avenue/Road,S,-84.438500000000005,33.732689999999998
8159449,172220975,08/10/2017,08/07/2017,05:30:00,08/07/2017,05:50:00,602,,,675 N HIGHLAND AVE NE,0660,2317,,1,Morn,Mon,26,LARCENY-NON VEHICLE,Poncey-Highland,N,-84.352410000000006,33.7729
8159450,172220988,08/10/2017,08/10/2017,09:40:00,08/10/2017,09:43:00,108,,,2185 VERBENA ST NW @VERBENA PLAYLOT,0630,2303,,1,Day,Thu,12,LARCENY-NON VEHICLE,Dixie Hills,J,-84.460149999999999,33.755279999999999
8159451,172221009,08/10/2017,08/09/2017,22:00:00,08/10/2017,09:00:00,505,,,155 3RD ST NE,0710,2404,,1,Morn,Thu,13,AUTO THEFT,Midtown,E,-84.382409999999993,33.773420000000002
8159452,172221125,08/10/2017,08/10/2017,10:00:00,08/10/2017,10:30:00,304,,,795 POLLARD BLVD SW,0690,2399,20,1,Day,Thu,14,LARCENY-NON VEHICLE,Summerhill,V,-84.391000000000005,33.733280000000001
8159453,172221137,08/10/2017,08/10/2017,10:30:00,08/10/2017,10:40:00,404,,,1523 S GORDON ST SW,0311,1204,10,1,Day,Thu,13,ROBBERY-PEDESTRIAN,Westview,T,-84.437460000000002,33.739910000000002
8159454,172221160,08/10/2017,08/08/2017,00:30:00,08/09/2017,05:00:00,201,,,3740 CLOUDLAND DR NW,0690,2399,,1,Unk,Tue,20,LARCENY-NON VEHICLE,Pleasant Hill,A,-84.437029999999993,33.857520000000001
8159455,172221176,08/10/2017,08/08/2017,10:30:00,08/10/2017,10:40:00,308,,,1300 KIPLING ST SE,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Thomasville Heights,Z,-84.352800000000002,33.697049999999997
8159456,172221186,08/10/2017,08/09/2017,22:30:00,08/09/2017,22:40:00,407,,,490 FAIRBURN RD SW,0630,2303,10,1,Eve,Wed,23,LARCENY-NON VEHICLE,Fairburn Mays,H,-84.509969999999996,33.741070000000001
8159457,172221235,08/10/2017,08/10/2017,11:25:00,08/10/2017,12:25:00,306,,,2065 METROPOLITAN PKWY SW,0690,2399,,1,Day,Thu,18,LARCENY-NON VEHICLE,Sylvan Hills,X,-84.40849,33.69961
8159458,172221318,08/10/2017,08/08/2017,06:00:00,08/10/2017,11:15:00,308,,,995 STONEWALL DR SE,0690,2399,,1,Unk,Unk,,LARCENY-NON VEHICLE,Leila Valley,Z,-84.356579999999994,33.689869999999999
8159459,172221347,08/10/2017,08/10/2017,11:58:00,08/10/2017,12:18:00,113,,,1760 HOLLYWOOD RD NW,0710,2404,,1,Day,Thu,18,AUTO THEFT,Harland Terrace,I,-84.479299999999995,33.754309999999997
8159460,172221374,08/10/2017,08/05/2017,18:30:00,08/06/2017,06:00:00,603,,,395 PIEDMONT AVE NE @CIVIC CENTER,0670,2308,,1,Morn,Sun,,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.381370000000004,33.765009999999997
8159461,172221452,08/10/2017,08/08/2017,08:00:00,08/09/2017,15:00:00,606,,,225 CHESTER AVE SE,0522,2205,,1,Unk,Tue,99,BURGLARY-NONRES,Reynoldstown,N,-84.359499999999997,33.748139999999999
8159462,172221505,08/10/2017,07/23/2017,09:00:00,07/23/2017,11:00:00,103,,,781 WHEELER ST NW,0640,2305,,1,Day,Sun,,LARCENY-FROM VEHICLE,English Avenue,L,-84.414649999999995,33.774610000000003
8159463,172221537,08/10/2017,08/07/2017,16:00:00,08/10/2017,13:00:00,503,,,33 PEACHTREE PL NW,0640,2305,,1,Unk,Unk,18,LARCENY-FROM VEHICLE,Midtown,E,-84.388409999999993,33.780720000000002
8159464,172221544,08/10/2017,08/08/2017,15:00:00,08/10/2017,13:40:00,503,,,100 10TH ST NW,0640,2305,,1,Unk,Unk,18,LARCENY-FROM VEHICLE,Midtown,E,-84.390330000000006,33.780949999999997
8159465,172221602,08/10/2017,07/31/2017,15:00:00,08/10/2017,14:11:00,313,,,3885 JONESBORO RD SE @HOME DEPOT,0670,2308,,1,Unk,Unk,99,LARCENY-NON VEHICLE,South River Gardens,Z,-84.365840000000006,33.648829999999997
8159466,172221604,08/10/2017,08/10/2017,14:10:00,08/10/2017,14:15:00,511,,,20 BROAD ST SW,0630,2303,10,1,Day,Thu,7,LARCENY-NON VEHICLE,Downtown,M,-84.392080000000007,33.753120000000003
8159467,172221614,08/10/2017,08/10/2017,14:10:00,08/10/2017,14:10:00,508,,,331 W PEACHTREE ST NE,0710,2404,,1,Day,Thu,18,AUTO THEFT,Downtown,M,-84.387420000000006,33.763719999999999
